filename,true_label,predicted_label,correct,confidence,prob_BA,prob_BHA,prob_CHA,prob_CHHA,prob_DA,prob_DAA,prob_DHA,prob_DHAA,prob_D_SHA,prob_GA,prob_GHA,prob_GYA,prob_HA,prob_JA,prob_JHA,prob_KA,prob_KHA,prob_KSHA,prob_LA,prob_MA,prob_M_SHA,prob_NA,prob_NAA,prob_NGA,prob_PA,prob_PHA,prob_RA,prob_TA,prob_TAA,prob_THA,prob_THAA,prob_TRA,prob_T_SHA,prob_WA,prob_YA,prob_YAN
KHA_17_aug_01.npz,KHA,GA,False,0.90542513,1.6024373e-05,1.7786604e-07,0.00033589648,1.0035306e-05,0.0001452726,0.00244211,2.079341e-06,9.982155e-05,3.476464e-06,0.90542513,6.325469e-05,0.0016010457,1.0928486e-05,5.1338764e-05,1.6496399e-06,0.00593525,0.06332078,0.0022878991,3.144102e-05,3.6961103e-07,0.0006696594,1.5631835e-05,2.0702419e-05,9.6494194e-05,0.0007996927,3.1669188e-05,1.8908742e-06,0.0014002043,0.00039638716,0.009656344,0.0012548902,0.002653006,2.6802536e-06,0.0010865018,1.7002108e-06,0.00012864463
KHA_17_aug_05.npz,KHA,GA,False,0.8740876,2.8516666e-05,6.0471075e-07,0.0004553807,2.413998e-05,0.00028827877,0.0046270103,6.3922985e-06,0.00016889242,8.153924e-06,0.8740876,0.00014478243,0.0020462752,3.13768e-05,8.126176e-05,5.2748965e-06,0.0074676913,0.07652329,0.0024979708,5.4716995e-05,7.856601e-07,0.0014809144,6.1407954e-05,4.3147666e-05,0.00016463567,0.0010362657,6.9815185e-05,6.9740886e-06,0.0028500897,0.00041616138,0.017367415,0.0016884903,0.0043214154,8.656536e-06,0.0015921815,5.006761e-06,0.00033908765
KHA_17_aug_20.npz,KHA,GA,False,0.8322803,1.6198099e-05,8.607764e-07,0.00033575713,1.7180888e-05,0.00015781616,0.0020974707,4.07252e-05,0.0003377853,2.0155544e-06,0.8322803,0.000280003,0.0016638787,5.1175146e-05,3.286498e-05,5.2017213e-06,0.013297886,0.123465456,0.001099665,3.5156438e-05,4.4062458e-07,0.0027064194,8.5286585e-05,0.0001252746,0.0003567132,0.0006169208,4.0970113e-05,7.1188656e-06,0.0030461086,0.00014565601,0.01231991,0.00035286698,0.0035056134,2.7845888e-06,0.0003779453,9.01827e-07,0.0010916084
KHA_28_aug_01.npz,KHA,YAN,False,0.83175486,3.6587455e-05,3.2826887e-05,0.00018478715,0.000102726226,0.0036054777,0.043903254,0.00024888036,0.0007687385,1.2958933e-05,0.0031248194,0.0011729762,0.00031279228,0.0007097481,0.006497899,0.00017375645,0.0037273003,0.076940045,0.0015249341,2.0439593e-05,2.2579217e-05,0.0051534916,0.0006456995,0.002004118,3.59354e-05,0.00060199905,5.5221917e-05,3.5737656e-05,0.002907181,1.9623376e-05,0.0010247881,0.0003041133,0.010906962,0.00070478313,0.0002003238,0.00052164646,0.83175486
GYA_25_aug_19.npz,GYA,LA,False,0.82172704,0.0007117455,0.0014856263,0.036138553,0.0005721002,0.00018282588,0.00037317292,0.00020045057,0.04407595,0.0013412214,4.981488e-05,0.00091910514,0.053860974,0.010015258,1.5857238e-05,0.0003219286,5.6586364e-06,1.2748359e-05,0.0018936154,0.82172704,0.001463803,0.00054510485,7.154719e-05,0.0028102268,0.0018253983,0.00028339052,0.00020526088,0.0020192284,0.00070165616,0.008356573,0.0010350283,2.2783719e-05,0.0012026139,0.0010682263,0.0042905128,0.00013075376,6.424504e-05
KHA_17_aug_09.npz,KHA,GA,False,0.8183278,3.081298e-05,9.5914e-07,0.00073462236,3.2864147e-05,0.0004364196,0.0065458133,1.22068395e-05,0.00037183147,1.0443423e-05,0.8183278,0.00021204237,0.0045069233,8.46234e-05,0.00011497867,4.94101e-06,0.0090592895,0.1087974,0.004578484,0.00012747555,1.0752766e-06,0.0026019537,6.655597e-05,9.913898e-05,0.00023688267,0.0021589538,8.661697e-05,8.896125e-06,0.0057958798,0.00052091805,0.019269982,0.0019360185,0.010208831,1.2606439e-05,0.0022502018,7.0030023e-06,0.00074847665
M_SHA_18_aug_16.npz,M_SHA,KA,False,0.8115258,2.6443875e-05,2.492624e-06,0.0004213954,0.00028791616,0.0038365417,8.0867416e-05,0.012902147,9.5482865e-05,4.464102e-06,0.007844321,8.048204e-05,0.045167435,1.3539715e-05,0.002662124,0.0008815218,0.8115258,0.045267526,9.107754e-05,3.4136137e-05,5.825578e-07,0.03622265,9.6165e-06,0.013685876,0.016150344,4.693218e-05,4.79487e-05,1.1804105e-06,5.2467538e-05,0.00038744207,3.7639384e-05,0.0008159254,3.2057902e-05,2.6992282e-06,1.5790803e-06,5.0547435e-08,0.0012793632
GYA_25_aug_08.npz,GYA,LA,False,0.78513473,0.0008051084,0.0015924989,0.055054184,0.00041009553,0.00018634157,0.00052835507,0.00024385593,0.043322045,0.0014239443,8.835802e-05,0.0014703576,0.06371268,0.0133519415,1.832764e-05,0.00035460244,9.089374e-06,2.5160622e-05,0.002737388,0.78513473,0.0013761466,0.0010897511,0.00015991485,0.0032497926,0.0017212532,0.00044419314,0.0005104223,0.003082632,0.001129416,0.006723213,0.0014056735,3.5431814e-05,0.0025479286,0.0013015756,0.004410865,0.00023197042,0.000110681816
GHA_1_aug_08.npz,GHA,HA,False,0.7761405,0.00048190416,0.0003776061,0.00012052056,0.0007592816,1.1057337e-05,0.0015197932,0.0053452333,0.11690065,0.00011732823,1.9349534e-05,0.09066139,1.5991836e-05,0.7761405,0.00013075187,5.2182095e-05,2.1606716e-06,8.777549e-06,0.000406781,0.0016324692,0.0010407919,4.2640586e-05,1.8770583e-05,0.0028200876,1.718464e-05,0.00032001646,1.6341794e-05,3.3540233e-05,8.280446e-05,2.0022746e-05,0.00011012963,1.7580766e-06,0.00013584935,0.00013165263,0.00021724924,0.00016675147,0.0001206603
KHA_10_aug_04.npz,KHA,GA,False,0.77467674,0.0018627878,0.0011355474,0.010435197,0.0015064081,0.0022856123,0.0047751325,0.0017552086,0.003955156,0.00023129625,0.77467674,0.0046260925,0.0010990463,0.00025460086,0.0008708973,0.0034194733,0.005455768,0.08601148,0.00097077625,0.0014929101,0.0009047763,0.0007972581,0.009855228,0.00020839933,0.013551392,0.0010847085,0.0046841134,0.0026740164,0.0099287685,0.004862944,0.028712982,0.0060758754,0.0029209224,0.00075621007,0.0047779866,0.0007253319,0.0006588929
KHA_17_aug_03.npz,KHA,GA,False,0.76636255,5.4297645e-05,1.7001311e-06,0.0007858144,6.130859e-05,0.0008127318,0.0076342095,2.7328335e-05,0.0005600439,1.7216775e-05,0.76636255,0.00025390676,0.008737006,0.00010378381,0.00026822014,9.6469e-06,0.021913769,0.1251602,0.0077843135,0.00015171242,1.84729e-06,0.0054536974,8.776047e-05,0.00027279212,0.0005007869,0.0037695682,0.000118607706,1.4145274e-05,0.005589567,0.0010562633,0.027442614,0.0029842455,0.007912809,1.4763847e-05,0.0028836166,7.292509e-06,0.0011898715
M_SHA_18_aug_18.npz,M_SHA,KA,False,0.76607776,3.343332e-05,2.0212003e-06,0.00069199584,0.00027287196,0.0041516405,0.00023323587,0.006613964,0.000121566554,5.76774e-06,0.020031266,9.5456635e-05,0.06077621,1.5533533e-05,0.002358709,0.0006834341,0.76607776,0.07176112,0.00014352331,4.504844e-05,6.382233e-07,0.034360923,1.9477935e-05,0.010474072,0.016562633,7.8844496e-05,7.0820875e-05,1.3483975e-06,0.00012755334,0.00066088,9.060547e-05,0.0019305458,6.839442e-05,4.0660184e-06,3.8430667e-06,1.3553976e-07,0.0014306586
LA_2_aug_16.npz,LA,HA,False,0.76084983,0.002308623,0.0019317036,0.0008096474,0.0015467939,7.750737e-05,0.00013931622,0.000150935,0.025588762,6.112754e-05,3.9406937e-06,0.061925415,5.775139e-05,0.76084983,1.3086406e-05,8.3652536e-05,5.1392117e-08,5.779367e-06,0.00010005674,0.1398375,0.0019298246,6.071226e-05,3.0360226e-05,8.512471e-05,1.5661735e-05,1.0839766e-05,7.3470736e-05,0.00023207051,0.00016784965,7.427127e-06,6.659155e-05,2.1136113e-07,0.00015256293,0.0008215246,0.00067538855,0.00016532982,1.3449559e-05
KHA_28_aug_09.npz,KHA,YAN,False,0.759798,0.00012480945,9.955024e-05,0.0005280822,0.00044913168,0.008127763,0.050286338,0.0009058393,0.001546708,4.7896046e-05,0.0060576517,0.0026099891,0.0006166916,0.0013738731,0.01654106,0.0006468045,0.006871915,0.10621197,0.0028955138,7.504606e-05,7.688231e-05,0.0062977327,0.0011889916,0.0032478014,0.00015012354,0.0011539327,0.00015900862,8.781223e-05,0.004002955,6.301505e-05,0.0016545213,0.0006281379,0.0123079,0.0015134449,0.0004014967,0.0012516197,0.759798
GYA_6_aug_13.npz,GYA,CHA,False,0.7484667,0.0006237644,0.0003756267,0.7484667,0.00119201,0.00096538593,0.000245011,0.0012739716,0.0026762828,0.00044311973,0.0010483603,0.0047157793,0.10987281,0.00043940055,0.00016953718,0.0038430367,0.0005427353,0.0032633804,0.00037217984,0.060766358,0.00028705588,0.0014382205,0.00021978022,0.0015418461,0.04281677,0.00018795714,0.0016527071,0.00033485534,0.003696609,0.0026472292,0.0005227399,9.63572e-05,0.001991818,0.0004894006,0.00019309716,0.00018091011,0.0004071281
GYA_6_aug_18.npz,GYA,CHA,False,0.7453943,0.000586633,0.00033434664,0.7453943,0.0013532506,0.0009791114,0.00023791206,0.0010646547,0.002154333,0.00049505633,0.0012581239,0.0039715287,0.10148332,0.00031920362,0.00014151951,0.0048885616,0.00044375125,0.0037063407,0.00035770595,0.05765951,0.00022233398,0.0010457849,0.00024299788,0.0010247607,0.05663266,0.00018301659,0.0014457763,0.00033974837,0.005195258,0.0025297112,0.0007512888,8.597109e-05,0.0022610785,0.0004760118,0.0001668605,0.00017226348,0.00039512417
GYA_6_aug_01.npz,GYA,CHA,False,0.7391965,0.0008068187,0.00046501285,0.7391965,0.0017217059,0.0011627851,0.00038078538,0.0015518696,0.002482906,0.0004702579,0.0022395756,0.005500696,0.089833915,0.00032100716,0.00019971687,0.0057496824,0.00076874375,0.0066637597,0.00036925753,0.03925998,0.00032373812,0.0011484339,0.00043352233,0.001286261,0.07951168,0.00024865504,0.0016508077,0.00037516834,0.007673196,0.0030030017,0.0010135769,0.00015209315,0.002439739,0.000508623,0.00021398517,0.00025564185,0.00061692385
