filename,true_label,predicted_label,correct,confidence,prob_BA,prob_BHA,prob_CHA,prob_CHHA,prob_DA,prob_DAA,prob_DHA,prob_DHAA,prob_D_SHA,prob_GA,prob_GHA,prob_GYA,prob_HA,prob_JA,prob_JHA,prob_KA,prob_KHA,prob_KSHA,prob_LA,prob_MA,prob_M_SHA,prob_NA,prob_NAA,prob_NGA,prob_PA,prob_PHA,prob_RA,prob_TA,prob_TAA,prob_THA,prob_THAA,prob_TRA,prob_T_SHA,prob_WA,prob_YA,prob_YAN
BA_2_aug_06.npz,BA,PHA,False,0.8748939,0.02736325,0.0011965665,0.0007813555,0.010639165,0.0023723163,0.0012934144,0.00059572316,0.0005429522,0.0014691396,0.0021752135,0.0005794451,0.00020968285,0.01084072,0.004736307,0.0007907954,0.0033403675,0.00045469805,0.005416696,0.0016686665,0.0062899464,0.022226833,0.00087282335,0.0009841201,0.0009694366,0.005761112,0.8748939,0.0011500494,0.000565308,0.00091196864,0.00045688188,0.0027824773,0.0008362674,0.0014784709,0.000635074,0.0011495334,0.0015694108
KSHA_8_aug_11.npz,KSHA,TRA,False,0.8333067,0.0001682188,0.00024202144,0.00027306506,0.00044638524,0.0001815579,0.0010091068,0.00015732304,0.00075214665,0.0006786333,0.0008223183,0.00012001527,0.0006093495,0.0007827841,0.0002725749,0.0004067705,0.00021343923,0.00047479817,0.14276817,0.00031211117,0.00032216287,0.0007923131,0.00022190761,0.00016590214,0.0003523027,0.0007825926,0.00014447545,8.8977424e-05,0.0017832572,0.0005632819,0.0044752737,4.3974702e-05,0.8333067,0.00066091673,0.0048007504,0.000365465,0.00043881053
RA_14_aug_15.npz,RA,BA,False,0.8190704,0.8190704,0.00047176445,0.0025510218,0.08865937,0.00015962006,0.0012808568,0.0007991514,0.0028883854,0.003376765,0.0053139906,0.0003827071,0.0005480079,0.003074905,0.0006632278,0.0001187521,0.0019711265,0.0010975765,0.0008723122,0.0070633334,0.0358186,0.0009233371,0.0017382668,0.004354894,0.00074395427,0.002107813,0.0015575059,0.0034837858,0.00084094494,0.00084881944,0.00032284818,0.00093892246,0.0014437122,0.0011920966,0.0014536893,0.0007383306,0.0011291353
RA_14_aug_11.npz,RA,BA,False,0.81727,0.81727,0.00016826416,0.0023543818,0.119328044,0.00021458845,0.0011499503,0.00075424253,0.0012222732,0.0033075972,0.0033199526,0.00034228963,0.00036899882,0.002810199,0.0005753995,0.00017122555,0.0018835142,0.0013338996,0.00060299074,0.0064519444,0.01316651,0.0008698441,0.00090904813,0.001645781,0.00045414933,0.0013530453,0.0013364226,0.00479855,0.0010986698,0.00069184176,0.00029779918,0.000808407,0.001578314,0.0026791054,0.0018076135,0.0018492659,0.0010259068
NAA_23_aug_01.npz,NAA,KA,False,0.7913827,0.0028391506,0.004061857,0.0006777907,0.0010091731,0.018491842,0.009059612,0.008791681,0.005708651,0.0013117349,0.0011958237,0.0059196632,0.0037019441,0.00079383055,0.0007617024,0.0014868575,0.7913827,0.0010077386,0.035879303,0.0010434313,0.0015566457,0.002377873,0.0014479661,0.024294604,0.002442066,0.034331538,0.012533721,0.00041064437,0.00037571602,0.017625298,0.0004439288,0.001264554,0.001751006,0.00064263644,0.00015816222,0.0029881895,0.00023101567
KSHA_8_aug_08.npz,KSHA,TRA,False,0.78611875,0.00020692752,0.0002645326,0.00045503635,0.0006924785,0.00027029857,0.001050513,0.00014518447,0.0008476798,0.0010691948,0.0010770689,0.00018911352,0.0006733103,0.0009544609,0.00035398512,0.0005963808,0.0003483555,0.0006293014,0.17146726,0.00041927048,0.00040956883,0.0020773117,0.00041124952,0.00017232403,0.00043035182,0.0012820669,0.00022976635,0.00012636094,0.00212502,0.0010825525,0.010933982,9.042071e-05,0.78611875,0.0012505257,0.010454953,0.00063855585,0.0004558142
KSHA_8_aug_15.npz,KSHA,TRA,False,0.7803748,0.00021145889,0.00024420375,0.00030398215,0.00044357157,0.00026928823,0.0010475884,0.00018198254,0.0011997111,0.0006572314,0.0010535824,0.00014796785,0.00044097233,0.0007802665,0.00023740705,0.00039901727,0.00035215952,0.00049763505,0.19307905,0.00031543494,0.00039374002,0.0007045357,0.0003523668,0.00015232642,0.00029797113,0.0008077638,0.00013808794,6.420045e-05,0.0011362148,0.0011174222,0.0072104423,8.0781996e-05,0.7803748,0.00051133125,0.003945079,0.000375207,0.00047510944
RA_14_aug_04.npz,RA,BA,False,0.77459854,0.77459854,0.003007883,0.0028232178,0.01262617,0.00021731424,0.0018240219,0.00032172372,0.0010623425,0.0022417633,0.0038251104,0.0009096648,0.00067213457,0.0032283177,0.0009100314,0.00022654656,0.0019456781,0.0027690185,0.0005591606,0.015047543,0.08495292,0.0013272226,0.000650274,0.0019016779,0.0005432818,0.0018269806,0.0008858861,0.056592543,0.0009242473,0.00091408467,0.00027841702,0.0014900542,0.002284471,0.008418381,0.002161982,0.0021750212,0.0038564496
BA_6_aug_10.npz,BA,D_SHA,False,0.7718266,0.10167986,0.0015059358,0.0016449358,0.004908881,0.0060483636,0.0012381348,0.00077700784,0.0010168857,0.7718266,0.0014356384,0.0006181998,0.00070577144,0.0008101384,0.0019253773,0.00096520525,0.0010258788,0.001184797,0.0027941582,0.0020330937,0.0023996925,0.0004518477,0.008643191,0.0016450677,0.002827154,0.010049309,0.0017710339,0.00688208,0.0020073573,0.00094967487,0.003749951,0.0003497434,0.003945358,0.03166476,0.010801233,0.0051978347,0.002519839
KHA_10_aug_14.npz,KHA,GA,False,0.7570011,0.0006846612,0.0009055772,0.00018410648,0.0009908858,0.00034714138,0.00055531366,0.0005102901,0.00022295165,0.0021150948,0.7570011,0.00052460964,0.0004956905,0.0010386875,0.0013381017,0.00060758454,0.0020670276,0.21419655,0.00024664265,0.00013083497,0.0005321723,0.0004755261,0.0014725353,0.00033772143,0.0020657172,0.00080408115,0.00054133794,0.0013927816,0.00033419952,0.00010144691,0.0009796695,0.0024311203,0.0006770352,0.0011118937,0.0016962448,0.00010797949,0.00077563524
