filename,true_label,predicted_label,correct,confidence,prob_BA,prob_BHA,prob_CHA,prob_CHHA,prob_DA,prob_DAA,prob_DHA,prob_DHAA,prob_D_SHA,prob_GA,prob_GHA,prob_GYA,prob_HA,prob_JA,prob_JHA,prob_KA,prob_KHA,prob_KSHA,prob_LA,prob_MA,prob_M_SHA,prob_NA,prob_NAA,prob_NGA,prob_PA,prob_PHA,prob_RA,prob_TA,prob_TAA,prob_THA,prob_THAA,prob_TRA,prob_T_SHA,prob_WA,prob_YA,prob_YAN
LA_7_aug_08.npz,LA,CHA,False,0.93191254,0.00042302452,0.0005406819,0.93191254,0.00013324634,0.0010373287,0.00040675025,0.004742743,0.0006305758,0.00018106558,0.00020595365,0.0061879884,5.701634e-05,0.0012284704,0.00021811038,0.00032496895,0.00020388003,0.0006620764,0.00037238462,0.029281467,0.0008640776,0.000215681,0.0028788224,0.009566151,0.0012700532,0.00038834187,7.613015e-05,0.0010828787,0.00049416505,0.00027915163,0.00045927244,0.00076508947,0.00079430686,0.0004344544,0.0005046887,0.0011248103,5.1565905e-05
MA_8_aug_09.npz,MA,BA,False,0.9195328,0.9195328,0.0051372787,0.0008641651,0.017613506,0.0017056575,0.0004646218,0.0011769077,0.00044240814,0.0018981188,0.0008509443,0.00064498256,0.0007183164,0.0025025303,0.0008821921,0.0013964179,0.0011779879,0.002257516,0.0013024174,0.0005605881,0.009382338,0.00041077108,0.00072957337,0.00017528907,0.0016952067,0.0018301895,0.00076160545,0.00026757084,0.0007562417,0.0012809242,0.0007530423,0.00094264816,0.0009791438,0.017158175,0.00038544016,0.0004504248,0.00091195415
HA_24_aug_19.npz,HA,LA,False,0.8978668,0.00145968,0.0009998155,0.013782687,0.0040572085,0.0015898215,0.001344028,0.00033434038,0.003512968,0.00020018063,0.00064063846,0.005855173,0.00019475825,0.04928597,0.00020240224,0.00071066775,0.0008064679,0.0009506684,0.00067457504,0.8978668,0.0019352031,0.0007160791,0.0008371397,0.0013554817,0.0005850294,0.0028271256,6.815982e-05,0.00041929338,0.0002680057,0.00068246224,0.0005118758,0.0017029721,0.0012178406,0.00017566004,0.0008756957,0.00059589033,0.0007572735
THA_20_aug_11.npz,THA,JHA,False,0.8965462,0.0006842395,0.0007231036,0.00065923674,0.0010930848,0.0016866621,0.0001106943,0.00052821316,0.000546042,0.0011837564,0.021460801,0.0014990808,0.0021013443,0.001254008,0.00034180147,0.8965462,0.00021639127,0.0032930938,0.0009431156,0.00012248455,0.0011263943,0.0011536989,0.034992326,0.0015146079,0.0014046378,0.00018845024,0.0010214034,0.000101718884,0.004295256,0.0061989157,0.010898761,0.00035505646,0.00024241168,0.0005151079,0.0005170184,0.00013253429,0.0003483382
D_SHA_22_aug_01.npz,D_SHA,GYA,False,0.89345527,0.0016961246,0.0003964417,0.00027106152,0.0008481444,0.00087262975,0.0009286147,0.0003985171,0.047309272,0.018965682,0.00356713,0.00048009952,0.89345527,0.0037253974,0.00042376798,0.00066289026,0.00065186893,0.0010158473,0.00018151861,0.00028706517,0.00010139218,0.010836764,0.0007505924,0.0016031631,0.0012224105,0.00019955834,0.00086350896,0.0003248336,0.000956099,0.00045895422,0.0005148582,0.00061932026,0.0023412816,0.0014277763,0.0005407627,0.0006846045,0.0004167334
THA_8_aug_17.npz,THA,JHA,False,0.89326495,0.001114488,0.0009199916,0.0009300323,0.0009786654,0.011312578,0.00019176622,0.0004154224,0.0003958905,0.0005510803,0.0036738021,0.0016087072,0.00068420544,0.0019338522,0.0001861571,0.89326495,0.0003209889,0.0029572025,0.0009382317,0.00044077952,0.0007697641,0.0026100357,0.005168504,0.001369224,0.00047021033,0.0005234274,0.0010981306,0.00023175363,0.0018684926,0.03374005,0.025845407,0.0015139483,0.00017708974,0.00084264076,0.00032932454,8.024871e-05,0.000543019
MA_8_aug_10.npz,MA,CHHA,False,0.8917277,0.02596736,0.0021069543,0.0008845047,0.8917277,0.0004279021,0.001181622,0.000618052,0.00057772704,0.00015040822,0.0008096427,0.00089834916,0.0004972108,0.006008219,0.0002938684,0.0007937285,0.000553302,0.00039882597,0.000988892,0.009107335,0.038933363,0.00065542205,0.002486798,0.0005124921,0.001169883,0.0035347303,0.0011728645,0.000111597634,0.00031073662,0.0016035828,0.0003038505,0.0021552446,0.0015665918,0.00018437402,0.00036628603,0.0002721955,0.0006684036
KSHA_8_aug_08.npz,KSHA,TRA,False,0.89039755,0.0022346517,0.00058436306,0.0006709331,0.0023813325,0.00045278957,0.0048113847,0.00039480205,0.00015759471,0.015332838,0.0004822012,0.0017696492,0.0014564215,0.000835686,0.00042840687,0.0005636998,0.00033420313,0.0003270038,0.033203162,0.0011626808,0.0015586308,0.024850003,0.00031560197,0.00066151115,0.0018084253,0.0009880563,0.00083232037,0.0005290187,0.00025504612,0.0015965637,0.0007155169,0.0008903462,0.89039755,0.0017302585,0.0038491795,0.00041029043,0.0010278672
WA_15_aug_20.npz,WA,DAA,False,0.8875519,0.00049704453,0.00048893294,0.00055052276,0.00128535,0.00019543084,0.8875519,0.0008140246,0.0010058086,0.0018137399,0.0022699647,0.0012202308,0.0009973809,0.0013391833,0.0012690941,0.00032611797,0.0015749555,0.00070876273,0.02870907,0.00107217,0.0010797752,0.0009988397,0.00056340656,0.000722293,0.0008099183,0.0050814548,0.0006074769,0.0010977114,0.00086421764,0.0011727506,0.0019259043,0.0075140544,0.02246198,0.00054843636,0.008049301,0.012070152,0.0007427405
DHAA_13_aug_02.npz,DHAA,HA,False,0.8875084,0.004160207,0.0007954572,0.0024729222,0.00338098,0.0021837286,0.0032905918,0.00073930854,0.03516643,0.0007301113,0.00062373694,0.00084431487,0.00085097994,0.8875084,0.00033096437,0.0031778864,0.00086291693,0.0015814925,0.0006173291,0.028735453,0.0012414195,0.00033028724,0.0028468033,0.002133523,0.00042933333,0.0017876517,0.00049452495,0.00039423772,0.0010783279,0.0020795197,0.0016035435,0.0019208292,0.0014572011,0.0006559563,0.00036068016,0.0011587429,0.0019742646
THA_20_aug_10.npz,THA,JHA,False,0.8797849,0.0007780496,0.0009432522,0.0007497533,0.0007610059,0.0042286855,0.00017271524,0.00060306775,0.00058643374,0.00053253665,0.0033040547,0.0014055562,0.0010323774,0.0028127376,0.00028286112,0.8797849,0.0002935364,0.0017290642,0.0005601687,0.00019054582,0.0008254778,0.0016809541,0.019179542,0.0012493315,0.00080270995,0.00018696692,0.0018017511,0.00024597486,0.008483812,0.011637152,0.050291125,0.0009911072,0.00013897449,0.0007303121,0.00043742923,0.00015589644,0.00041016366
DAA_26_aug_05.npz,DAA,TRA,False,0.8793106,0.0010434908,0.00048167628,0.0005764237,0.0019685698,0.00020420147,0.01910695,0.0008503231,0.00021169052,0.0070606694,0.0009493136,0.0015233922,0.0009090507,0.0011745936,0.00056907366,0.000304904,0.00048652035,0.0004957647,0.049400445,0.0011219418,0.0016671367,0.0065224525,0.00041984557,0.00048441475,0.0018122252,0.00091706775,0.00085352303,0.0008952542,0.0003452062,0.00078018394,0.0005569208,0.0007315805,0.8793106,0.0013291901,0.012851503,0.0011162539,0.00096772827
RA_9_aug_13.npz,RA,T_SHA,False,0.8730118,0.020748459,0.0038169094,0.0015258032,0.00074192474,0.004612158,0.0005056651,0.0037936242,0.0013266375,0.015304272,0.0006944665,0.0030710867,0.0028109686,0.0014182756,0.0014578357,0.00112021,0.0016828094,0.0015388998,0.0008705835,0.00051041006,0.0010552694,0.0017739312,0.0007064988,0.000977024,0.00218514,0.0010915635,0.0008859004,0.013393152,0.001615447,0.0009311072,0.0010794912,0.00043804574,0.0029395244,0.8730118,0.027518481,0.0012510021,0.0015955289
